id,name,sponsor,event,venue,place,physical_description,occasion,notes,call_number,keywords,language,date,location,location_type,currency,currency_symbol,status,page_count,dish_count
20319,,NIPPON YUSEN KAISHA,DINNER,COMMERCIAL,ABOARD SS KAMAKURA MARU,BROADSHEET; ILLUS; COL; 10.5X9.5;,,"HAND WRITTEN; ILLUS, MOUNT FUJI IN BACKGROUND; SMALL BOAT, BOATMAN WITH POLE, HORSE, 7 PASSENGERS ON LAKE; REVERSE SIDE, MAP OF INDIAN OCEAN SHOWING THE STEAMER TRACKS OF THE NIPPON YUSEN KAISHA;",1900-4152,,,1900-08-24,Nippon Yusen Kaisha,,,,complete,2,20
20322,,TOYO KISEN KAISHA,BREAKFAST,COMMERCIAL,EN ROUTE ABOARD SS HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,DAILY MENU;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-4405,,,1900-09-19,Toyo Kisen Kaisha,,,,complete,2,24
20323,,TOYO KISEN KAISHA,TIFFIN,COMMERCIAL,EN ROUTE ABOARD SS HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,DAILY MENU;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-4406,,,1900-09-19,Toyo Kisen Kaisha,,,,complete,2,29
20324,,TOYO KISEN KAISHA,DINNER,COMMERCIAL,EN ROUTE ABOARD SS HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,DAILY MENU;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-4407,,,1900-09-19,Toyo Kisen Kaisha,,,,complete,2,35
20325,,NIPPON YUSEN KAISHA,BREAKFAST,COMMERCIAL,EN ROUTE ABOARD SS. KASUGA,BROADSIDE; 5.5 X 7.75;,DAILY MENU;,HANDWRITTEN; BLACK BORDER; 2 COPIES;,1900-4409,,,1900-09-19,Nippon Yusen Kaisha,,,,complete,2,15
20326,,NIPPON YUSEN KAISHA,TIFFIN,COMMERCIAL,EN ROUTE ABOARD SS. KASUGA,BROADSIDE; 5.5 X 7.75;,DAILY MENU;,HANDWRITTEN; BLACK BORDER; 2 COPIES;,1900-4410,,,1900-09-19,Nippon Yusen Kaisha,,,,complete,2,17
20327,,NIPPON YUSEN KAISHA,DINNER,COMMERCIAL,EN ROUTE ABOARD SS. KASUGA,BROADSHEET; COL; ILLUS; 10.25 X 9.5;,DAILY MENU;,HANDWRITTEN; COLOR ILLUSTRAION OF CHILDREN CARRYING LANTERNS AND LARGE DRUM;  MAP OF STEAMSHIP ROUTES ON BACK;,1900-4411,,,1900-09-19,Nippon Yusen Kaisha,,,,complete,2,14
20328,,NIPPON YUSEN KAISHA,BREAKFAST,COMMERCIAL,EN ROUTE ABOARD SS. KASUGA,BROADSIDE; 5.5 X 7.75;,DAILY MENU;,HANDWRITTEN; BLACK BORDER; 2 COPIES;,1900-4413,,,1900-09-20,Nippon Yusen Kaisha,,,,complete,2,16
20329,,NIPPON YUSEN KAISHA,TIFFIN,COMMERCIAL,EN ROUTE ABOARD SS. KASUGA,BROADSIDE; 5.5 X 7.75;,DAILY MENU;,HANDWRITTEN; BLACK BORDER; 2 COPIES;,1900-4414,,,1900-09-20,Nippon Yusen Kaisha,,,,complete,2,16
20330,,NIPPON YUSEN KAISHA,DINNER,COMMERCIAL,EN ROUTE ABOARD SS. KASUGA,BROADSHEET; COL; ILLUS; 10.25 X 9.5;,DAILY MENU;,HANDWRITTEN; COLOR ILLUSTRAION OF CHILDREN CARRYING LANTERNS AND LARGE DRUM;  MAP OF STEAMSHIP ROUTES ON BACK;,1900-4415,,,1900-09-20,Nippon Yusen Kaisha,,,,complete,2,15
20331,,TOYO KISEN KAISHA,TIFFIN,COMMERCIAL,EN ROUTE ABOARD SS HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,DAILY MENU;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-4416,,,1900-09-20,Toyo Kisen Kaisha,,,,complete,2,29
20332,,TOYO KISEN KAISHA,DINNER,COMMERCIAL,EN ROUTE ABOARD SS HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,DAILY MENU;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-4417,,,1900-09-20,Toyo Kisen Kaisha,,,,complete,2,37
20333,,NIPPON YUSEN KAISHA,BREAKFAST,COMMERCIAL,EN ROUTE ABOARD SS. KASUGA,BROADSIDE; 5.5 X 7.75;,DAILY MENU;,HANDWRITTEN; BLACK BORDER;,1900-4421,,,1900-09-21,Nippon Yusen Kaisha,,,,complete,2,16
20334,,NIPPON YUSEN KAISHA,TIFFIN,COMMERCIAL,EN ROUTE ABOARD SS. KASUGA,BROADSIDE; 5.5 X 7.75;,DAILY MENU;,HANDWRITTEN; BLACK BORDER;,1900-4422,,,1900-09-21,Nippon Yusen Kaisha,,,,complete,2,16
20335,,NIPPON YUSEN KAISHA,DINNER,COMMERCIAL,EN ROUTE ABOARD SS KASUGA MARU,BROADSHEET; COL; ILLUS; 10.25 X 9.5;,DAILY MENU;,HANDWRITTEN; COLOR ILLUSTRAION OF CHILDREN CARRYING LANTERNS AND LARGE DRUM;  MAP OF STEAMSHIP ROUTES ON BACK;,1900-4423,,,1900-09-21,Nippon Yusen Kaisha,,,,under review,2,16
20336,,TOYO KISEN KAISHA,TIFFIN,COMMERCIAL,EN ROUTE ABOARD SS HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,DAILY MENU;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-4426,,,1900-09-21,Toyo Kisen Kaisha,,,,complete,2,29
20337,,TOYO KISEN KAISHA,DINNER,COMMERCIAL,EN ROUTE ABOARD SS HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,DAILY MENU;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-4427,,,1900-09-21,Toyo Kisen Kaisha,,,,complete,2,36
20338,,TOYO KISEN KAISHA,TIFFIN,COMMERCIAL,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,DAILY MENU;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-4673,,,1900-10-12,Toyo Kisen Kaisha,,,,complete,2,31
20341,,TOYO KISEN KAISHA,BREAKFAST,COMMERCIAL,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,DAILY MENU;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-4853,,,1900-11-01,Toyo Kisen Kaisha,,,,complete,2,24
20342,,TOYO KISEN KAISHA,TIFFIN,COMMERCIAL,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,DAILY MENU;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-4855,,,1900-11-01,Toyo Kisen Kaisha,,,,complete,2,37
20343,,TOYO KISEN KAISHA,TIFFIN,COMMERCIAL,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,DAILY MENU;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-4857,,,1900-11-02,Toyo Kisen Kaisha,,,,complete,2,30
20344,,TOYO KISEN KAISHA,BREAKFAST,COMMERCIAL,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,DAILY MENU;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-4858,,,1900-11-02,Toyo Kisen Kaisha,,,,complete,2,22
20356,,RED STAR LINE,DINNER,COM,EN ROUTE S.S. ZEELAND,BROADSIDE; ILLUS; COL; 5 X 8;,,,1901-2615,,,1901-11-02,Red Star Line,,,,complete,2,21
20357,,RED STAR LINE,DINNER,COMMERCIAL,EN ROUTE S.S. ZEELAND,BROADSIDE; ILLUS; COL; 5 X 8;,,,1901-2618,,,1901-11-03,Red Star Line,,,,complete,2,22
20358,,OCEANIC STEAMSHIP COMPANY,BREAKFAST,COMMERCIAL,SS SIERRA,CARD;ILLUS;COL;5.5X7;,DAILY;,FLAG;HANDWRITTEN AND DUPLICATED;,1901-1750,,,1901-06-23,Oceanic Steamship Company,,,,complete,2,17
20359,,OCEANIC STEAMSHIP COMPANY,DINNER,COMMERCIAL,SS SIERRA,CARD;ILLUS;COL;5.5X8.5;,DAILY;,FLAG;HANDWRITTEN AND DUPLICATED;,1901-1751,,,1901-06-23,Oceanic Steamship Company,,,,complete,2,30
20360,,HAMBURG-AMERIKA LINIE,LUNCH,COMMERCIAL,SS FURST BISMARCK,CARD;ILLUS;COL;5X8;,DAILY;,SHIP AT SEA;WOMAN HOLDING SHIELD AMONG FOOD AND IMPLEMENTS;CITYSCAPE IN BACKGROUND;MENU IN GERMAN;,1901-1752,,,1901-06-23,Hamburg Amerika Linie,,,,complete,2,13
20363,,HAMBURG-AMERIKA LINIE,BREAKFAST,COMMERCIAL,SS FURST BISMARCK,FOLDER;4.25X6.25,DAILY;,MENU IN GERMAN AND ENGLISH,1901-1756,,,1901-06-24,Hamburg Amerika Linie,,,,complete,4,65
20364,,HAMBURG-AMERIKA LINIE,LUNCH,COMMERCIAL,SS FURST BISMARCK,CARD;ILLUS;COL;5X8;,DAILY;,SHIP AT SEA;WOMAN HOLDING SHIELD AMONG FOOD AND IMPLEMENTS;CITYSCAPE IN BACKGROUND;MENU IN GERMAN;,1901-1757,,,1901-06-24,Hamburg Amerika Linie,,,,complete,2,32
20365,,OCEANIC STEAMSHIP COMPANY,BREAKFAST,COMMERCIAL,SS SONOMA,CARD;ILLUS;COL;5.5X7;,DAILY;,FLAG;HOURS;ONE BUGLE CALL;2 COPIES;,1901-1758,,,1901-06-24,Oceanic Steamship Company,,,,complete,2,29
20366,,OCEANIC STEAMSHIP COMPANY,BREAKFAST,COMMERCIAL,SONOMA - SECOND CABIN,CARD;ILLUS;COL;5.5X7;,DAILY;,FLAG;,1901-1759,,,1901-06-24,Oceanic Steamship Company,,,,complete,2,23
20367,,OCEANIC STEAMSHIP COMPANY,LUNCH,COMMERCIAL,SS SONOMA,CARD;ILLUS;COL;5.5X7;,DAILY;,FLAG;HOURS;ONE BUGLE CALL;2 COPIES;,1901-1760,,,1901-06-24,Oceanic Steamship Company,,,,complete,2,35
20368,,OCEANIC STEAMSHIP CO.,LUNCH,COMMERCIAL,EN ROUTE ABOARD S.S. ZEALANDIA,CARD; 5.25 X 7;,,"HANDWRITTEN, LOGO;",1901-2019,,,1901-07-24,Oceanic Steamship Co.,,,,complete,2,32
20369,,OCEANIC STEAMSHIP CO.,DINNER,COMMERCIAL,EN ROUTE ABOARD S.S. ZEALANDIA,FOLDER; ILLUS; COL; 5 X 7.5;,,"HANDWRITTEN, PICTURE OF SAILING SHIP CAPTIONED AUSTRALIA AND GOLDEN GATE;",1901-2020,,,1901-07-24,Oceanic Steamship Co.,,,,complete,4,41
20370,,OCEANIC STEAMSHIP CO.,LUNCH,COMMERCIAL,EN ROUTE ABOARD S.S. ZEALANDIA,CARD; 5.25 X 7;,,"HANDWRITTEN, LOGO;",1901-2120,,,1901-08-06,Oceanic Steamship Co.,,,,complete,2,33
20371,,OCEANIC STEAMSHIP CO.,BREAKFAST,COMMERCIAL,EN ROUTE ABOARD S.S. ZEALANDIA,CARD; 5.25 X 7;,,"HANDWRITTEN, LOGO;",1901-2121,,,1901-08-06,Oceanic Steamship Co.,,,,complete,2,31
20372,,OCEANIC STEAMSHIP CO.,DINNER,COMMERCIAL,EN ROUTE ABOARD S.S. ZEALANDIA,FOLDER; ILLUS; COL; 5 X 7.5;,,"HANDWRITTEN, PICTURE OF SAILING SHIP CAPTIONED AUSTRALIA, AND GOLDEN GATE;",1901-2122,,,1901-08-06,Oceanic Steamship Co.,,,,complete,4,39
20398,,HAMBURG-AMERIKA LINIE,BREAKFAST,COMMERCIAL,SS FURST BISMARCK,FOLDER; ILLUS; COL; 4.25X6.25;,DAILY;,MENU IN GERMAN AND ENGLISH; EMBLEM ON BACK COVER;,1901-1918,,,1901-07-09,Hamburg Amerika Linie,,,,complete,4,66
20399,,HAMBURG-AMERIKA LINIE,LUNCH,COMMERCIAL,SS FURST BISMARCK,CARD; ILLUS; COL; 5X8;,DAILY;,SHIP AT SEA; WOMAN HOLDING SHIELD AMONG FOOD AND IMPLEMENTS; CITYSCAPE IN BACKGROUND; MENU IN GERMAN AND ENGLISH;,1901-1919,,,1901-07-09,Hamburg Amerika Linie,,,,complete,2,12
20400,,HAMBURG-AMERIKA LINIE,DINNER,COMMERCIAL,EN ROUTE ABOARD FURST BISMARCK,FOLDER; ILLUS; COL; 4.5 X 6.75;,,MENU IN GERMAN AND ENGLISH; ILLUSTATION OF SAILING SHIP AND STEAMER; MUSICAL PROGRAM;,1901-1704,,,1901-06-21,Hamburg Amerika Linie,,,,complete,4,32
20401,,HAMBURG-AMERIKA LINIE,LUNCH,COMMERCIAL,EN ROUTE ABOARD FURST BISMARCK,CARD; ILLUS; COL; 5 X 8;,,MENU IN GERMAN AND ENGLISH; ILLUSTATION OF SHIP AND WOMAN IN CLASSICAL DRESS WITH SHIELD SAYING HAPAG;,1901-1705,,,1901-06-21,Hamburg Amerika Linie,,,,complete,2,31
20402,,HAMBURG-AMERIKA LINIE,LUNCH,COMMERCIAL,EN ROUTE ABOARD FURST BISMARCK,CARD; ILLUS; COL; 5 X 8;,,MENU IN GERMAN ONLY; ILLUSTATION OF SHIP AND WOMAN IN CLASSICAL DRESS WITH SHIELD SAYING HAPAG;,1901-1706,,,1901-06-21,Hamburg Amerika Linie,,,,complete,2,7
20403,,HAMBURG-AMERIKA LINIE,BREAKFAST,COMMERCIAL,EN ROUTE ABOARD FURST BISMARCK,FOLDER; 4.25 X 6.25;,,MENU IN GERMAN AND ENGLISH; MARINE LOGO WITH LETTERS HAPAG ON BACK COVER;,1901-1707,,,1901-06-21,Hamburg Amerika Linie,,,,complete,4,79
20404,,OCEANIC STEAMSHIP COMPANY,BREAKFAST,COMMERCIAL,SS SONOMA,CARD; ILLUS; COL; 5.5X6.75;,,STEAMSHIP COMPANY LOGO AT TOP OF MENU;,1901-1709,,,1901-06-21,Oceanic Steamship Company,,,,complete,2,29
20405,,OCEANIC STEAMSHIP COMPANY,DINNER,COMMERCIAL,SS SIERRA,CARD; ILLUS; COL; 5.5X6.75;,,STEAMSHIP COMPANY LOGO AT TOP OF MENU; HANDWRITTEN;,1901-1712,,,1901-06-21,Oceanic Steamship Company,,,,complete,2,31
20408,,HAMBURG AMERIKA LINIE,FRUHSTUCK/LUNCH,COMMERCIAL,SCHNELLDAMPFER EXPRESS STEAMER AUGUST VICTORIA,CARD; ILLUS; COLOR; 5.0X8.0;,,"ILLUS, GODDESS WITH SWORD IN RIGHT HAND, SHIELD WITH ""H.A.P.A.G.""; CASTLES IN BACKGROUND; TRAY WITH FRUIT, GRAPES, WINE JUB AND GLASS IN FOREGROUND; IN CARTOUCHE, STEAMSHIP;",1900-2515,,,1900-03-18,Hamburg Amerika Linie,,,,complete,2,24
20409,,HAMBURG AMERIKA LINIE,DINNER,COMMERCIAL,SCHNELLDAMPFER EXPRESS STEAMER AUGUST VICTORIA,FOLDER; ILLUS; COLOR; 5.0X8.0;,,"ILLUS, PORT OF NEAPEL (THEIR SPELLING)/NAPLES; CONCERT PROGRAM;",1900-2516,,,1900-03-18,Hamburg Amerika Linie,,,,complete,4,28
20410,,PACIFIC MAIL STEAMSHIP COMPANY,BREAKFAST,COMMERCIAL,EN ROUTE ABOARD CITY OF PARA,BROADSIDE; 5.5 X 8.5;,,ORNAMENTAL BORDER;,1900-3176,,,1900-05-08,Pacific Mail Steamship Company,,,,complete,2,21
20411,,PACIFIC MAIL STEAMSHIP COMPANY,DINNER,COMMERCIAL,EN ROUTE ABOARD CITY OF PARA,FOLDER; 6 X 9.25;,,"DISHES IN ENGLISH, COURSE NAMES IN ENGLISH AND SPANISH; ORNAMENTAL BORDER;",1900-3178,,,1900-05-08,Pacific Mail Steamship Company,,,,complete,4,21
20412,,PACIFIC MAIL STEAMSHIP COMPANY,LUNCH,COMMERCIAL,EN ROUTE ABOARD CITY OF PARA,BROADSIDE; 5.5 X 8.5;,,ORNAMENTAL BORDER;,1900-3182,,,1900-05-09,Pacific Mail Steamship Company,,,,complete,2,17
20413,,PACIFIC MAIL STEAMSHIP COMPANY,DINNER,COMMERCIAL,EN ROUTE ABOARD CITY OF PARA,FOLDER; 5.5 X 8.5;,,ORNAMENTAL BORDER; DISHES IN ENGLISH; COURSES IN ENGLISH AND SPANISH;,1900-3183,,,1900-05-09,Pacific Mail Steamship Company,,,,complete,4,20
20423,,NIPPON YUSEN KAISHA,DINNER,COMMERCIAL,ABOARD SS KAMAKURA MARU,BROADSHEET; ILLUS; COL; 10.5X9.5;,,"HAND WRITTEN; ILLUS, GEISHA; REVERSE SIDE, MAP OF INDIAN OCEAN AND SOUTH PACIFIC OCEAN, SHOWING THE STEAMER TRACKS OF THE NIPPON YUSEN KAISHA;",1900-4155,,,1900-08-25,Nippon Yusen Kaisha,,,,complete,2,16
20424,,NIPPON YUSEN KAISHA,DINNER,COMMERCIAL,ABOARD SS KASUGA,BROADSHEET; ILLUS; COL; 10.5X9.5;,,"HAND WRITTEN; ILLUS, YOUTHS IN JAPANESE COSTUME, CARRYING FLOAT;  REVERSE SIDE, MAP OF INDIAN OCEAN SHOWING THE STEAMER TRACKS OF THE NIPPON YUSEN KAISHA;",1900-4156,,,1900-08-25,Nippon Yusen Kaisha,,,,complete,2,18
20427,,NIPPON YUSEN KAISHA,MENU,COMMERCIAL,SS KASUGA,BROADSHEET; ILLUS; COL; 10.25X9.5;,,"DESIGN OF CHILDREN BEARING A RICKSHA ON FRONT, CHART OF STEAMER TRACTS ON BACK;",1900-4167,,,1900-08-26,Nippon Yusen Kaisha,,,,complete,2,18
20428,,NIPPON YUSEN KAISHA,MENU,COMMERCIAL,SS: KAMAKURA MARU,BROADSHEET; ILLUS; COL; 10.25X9.5;,,"ILLUSTRATION OF WARRIOR IN ARMOR ON FRONT, CHART OF STEAMER TRACTS ON BACK; MENU HANDWRITTEN;",1900-4168,,,1900-08-26,Nippon Yusen Kaisha,,,,complete,2,18
20429,,NIPPON YUSEN KAISHA,MENU,COMMERCIAL,SS: KAMAKURA MARU,BROADSHEET; ILLUS; COL; 10.25X9.5;,,"ILLUSTRATION OF FLOWER BAKET ON FRONT, CHART OF STEAMER TRACTS ON BACK; MENU HANDWRITTEN;",1900-4169,,,1900-08-27,Nippon Yusen Kaisha,,,,complete,2,19
20431,,NIPPON YUSEN KAISHA,TIFFIN,COMMERCIAL,SS: KAMAKURA MARU,BROADSIDE; ILLUS; 5.5X7.75;,,HANDWRITTEN; DECORATIVE BORDER;,1900-4173,,,1900-08-27,Nippon Yusen Kaisha,,,,complete,2,20
20435,,PACIFIC MAIL STEAMSHIP COMPANY,TIFFIN,COMMERCIAL,SS RIO DE JANEIRO,BROADSIDE; ILLUS; 5.75X8.5;,,HANDWRITTEN IN LAVENDAR INK & THEN PRINTED; DECORATIVE BORDER;,1900-3775,,,1900-07-02,Pacific Mail Steamship Company,,,,complete,2,18
20441,,PACIFIC MAIL STEAMSHIP COMPANY,BREAKFAST,COMMERCIAL,SS RIO DE JANEIRO,BROADSIDE; ILLUS; 5.75X8.5;,,HANDWRITTEN IN LAVENDAR INK & THEN PRINTED; DECORATIVE BORDER;,1900-3788,,,1900-07-03,Pacific Mail Steamship Company,,,,complete,2,17
20444,,PACIFIC MAIL STEAMSHIP COMPANY,BREAKFAST,COMMERCIAL,SS CITY OF RIO DE JANEIRO,BROADSHEET;5.75X8.5,DAILY MENU;,DECORATIVE BORDER;2 COPIES;,1900-3826,,,1900-07-05,Pacific Mail Steamship Company,,,,complete,2,16
20445,,PACIFIC MAIL STEAMSHIP COMPANY,TIFFIN,COMMERCIAL,SS CITY OF RIO DE JANEIRO,BROADSHEET;5.75X8.5,DAILY MENU;,DECORATIVE BORDER;,1900-3827,,,1900-07-05,Pacific Mail Steamship Company,,,,complete,2,20
20446,,PACIFIC MAIL STEAMSHIP COMPANY,DINNER,COMMERCIAL,SS CITY OF RIO DE JANEIRO,FOLDER;ILLUS;COL;5.5X8.75;,DAILY MENU;,DECORATIVE BORDER;SHIP AT SEA;,1900-3828,,,1900-07-05,Pacific Mail Steamship Company,,,,complete,4,25
20447,,PACIFIC MAIL STEAMSHIP COMPANY,BREAKFAST,COMMERCIAL,SS CITY OF RIO DE JANEIRO,BROADSHEET;5.75X8.5,DAILY MENU,DECORATIVE BORDER;,1900-3834,,,1900-07-06,Pacific Mail Steamship Company,,,,complete,2,16
20448,,PACIFIC MAIL STEAMSHIP COMPANY,TIFFIN,COMMERCIAL,SS CITY OF RIO DE JANEIRO,BROADSHEET;5.75X8.5,DAILY MENU,DECORATIVE BORDER;,1900-3835,,,1900-07-06,Pacific Mail Steamship Company,,,,complete,2,19
20449,,PACIFIC MAIL STEAMSHIP COMPANY,DINNER,COMMERCIAL,SS CITY OF RIO DE JANEIRO,FOLDER;ILLUS;COL;5.5X8.75;,DAILY MENU;,DECORATIVE BORDER;SHIP AT SEA;,1900-3836,,,1900-07-06,Pacific Mail Steamship Company,,,,complete,4,26
20450,,PACIFIC MAIL STEAMSHIP COMPANY,DINNER,COMMERCIAL,SS CITY OF RIO DE JANEIRO,FOLDER;ILLUS;COL;5.5X8.75;,DAILY MENU;,DECORATIVE BORDER;SHIP AT SEA;,1900-3838,,,1900-07-07,Pacific Mail Steamship Company,,,,complete,4,29
20451,,TOYO KISEN KAISHA,TIFFIN,COMMERCIAL,EN ROUTE ABOARD SS HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-4316,,,1900-09-07,Toyo Kisen Kaisha,,,,complete,2,30
20455,,NIPPON YUSEN KAISHA,TIFFIN,COMMERCIAL,EN ROUTE ABOARD SS KOBE MARU,BROADSIDE; 5.5 X 7.75;,DAILY,HANDWRITTEN; RED BORDER;,1900-4593,,,1900-10-06,Nippon Yusen Kaisha,,,,complete,2,20
20456,,NIPPON YUSEN KAISHA,TIFFIN,COMMERCIAL,EN ROUTE ABOARD SS. KASUGA,BROADSHEET; 5.5X7.75;,DAILY MENU;,HANDWRITTEN; RED BORDER;,1900-4596,,,1900-10-06,Nippon Yusen Kaisha,,,,complete,2,18
20457,,NIPPON YUSEN KAISHA,BREAKFAST,COMMERCIAL,EN ROUTE ABOARD SS. KASUGA,BROADSHEET; 5.5X7.75;,DAILY MENU;,HANDWRITTEN; RED BORDER;,1900-4597,,,1900-10-06,Nippon Yusen Kaisha,,,,complete,2,16
20458,,NIPPON YUSEN KAISHA,DINNER,COMMERCIAL,EN ROUTE ABOARD SS. KASUGA,BROADSHEET; COL; ILLUS; 10.25 X 9.5;,DAILY MENU;,HANDWRITTEN; COLOR ILLUSTRAION OF CHILDREN CARRYING LANTERNS AND LARGE DRUM;  MAP OF STEAMSHIP ROUTES ON BACK;,1900-4598,,,1900-10-06,Nippon Yusen Kaisha,,,,complete,2,15
20459,,TOYO KISEN KAISHA,BREAKFAST,COMMERCIAL,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,DAILY MENU;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-4599,,,1900-10-06,Toyo Kisen Kaisha,,,,complete,2,23
20460,,TOYO KISEN KAISHA,TIFFIN,COMMERCIAL,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,DAILY MENU;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-4600,,,1900-10-06,Toyo Kisen Kaisha,,,,complete,2,29
20461,,TOYO KISEN KAISHA,DINNER,COMMERCIAL,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,DAILY MENU;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-4601,,,1900-10-06,Toyo Kisen Kaisha,,,,complete,2,38
20462,,NIPPON YUSEN KAISHA,TIFFIN,COMMERCIAL,EN ROUTE ABOARD SS. KASUGA,BROADSHEET; 5.5X7.75;,DAILY MENU;,HANDWRITTEN; RED BORDER;,1900-4603,,,1900-10-07,Nippon Yusen Kaisha,,,,complete,2,17
20463,,NIPPON YUSEN KAISHA,BREAKFAST,COMMERCIAL,EN ROUTE ABOARD SS. KASUGA,BROADSHEET; 5.5X7.75;,DAILY MENU;,HANDWRITTEN; RED BORDER;,1900-4604,,,1900-10-07,Nippon Yusen Kaisha,,,,complete,2,17
20464,,TOYO KISEN KAISHA,TIFFIN,COMMERCIAL,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,DAILY MENU;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-4611,,,1900-10-07,Toyo Kisen Kaisha,,,,complete,2,30
20465,,TOYO KISEN KAISHA,BREAKFAST,COMMERCIAL,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,DAILY MENU;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-4612,,,1900-10-07,Toyo Kisen Kaisha,,,,complete,2,24
20466,,TOYO KISEN KAISHA,DINNER,COMMERCIAL,EN ROUTE ABOARD HONG KONG MARU,BROADSHEET; ILLUS; 6.5 X 7.75;,DAILY MENU;,"B&W PHOTOGRAPHS OF VARIOUS POINTS OF INTEREST IN AMERICA, HAWAII, CHINA;JAPAN;",1900-4613,,,1900-10-07,Toyo Kisen Kaisha,,,,complete,2,36
20467,,NIPPON YUSEN KAISHA,TIFFIN,COMMERCIAL,EN ROUTE ABOARD SS.K0BE MARU,BROADSHEET; 5.5X7.75;,DAILY MENU;,HANDWRITTEN; GREEN BORDER;,1900-4614,,,1900-10-07,Nippon Yusen Kaisha,,,,complete,2,20
20468,,NIPPON YUSEN KAISHA,DINNER,COMMERCIAL,EN ROUTE ABOARD SS. KASUGA,BROADSHEET; COL; ILLUS; 10.25 X 9.5;,DAILY MENU;,HANDWRITTEN; COLOR ILLUSTRAION OF CHILDREN CARRYING LANTERNS AND LARGE DRUM;  MAP OF STEAMSHIP ROUTES ON BACK;,1900-4615,,,1900-10-07,Nippon Yusen Kaisha,,,,complete,2,15
